X,Y,FID,
30.3045838,59.9595112,689
30.3043384,59.9602112,690
30.3040548,59.9595254,691
30.304354,59.9605394,692
30.3037884,59.9604144,693
30.3042648,59.9607276,694
30.2998314,59.9527614,4793
30.304712,59.9600477,695
30.2942415,59.9525201,4794
30.3038773,59.9604767,696
30.2970181,59.9523136,4795
30.3040292,59.9597646,697
30.293118,59.9538126,4796
30.3029787,59.9581173,698
30.2977614,59.9572038,4797
30.3056725,59.9601712,699
30.2970258,59.9598098,4798
30.3060934,59.9612368,700
30.2994049,59.9581071,4799
30.3066182,59.9611872,701
30.2980507,59.9573862,4800
30.3051598,59.9612829,702
30.3006511,59.951697,4801
30.3063088,59.9613228,703
30.2976149,59.9532109,4802
30.3053131,59.959945,704
30.2940933,59.9610963,4803
30.304641,59.9609708,705
30.3047388,59.9609981,706
30.3168286,59.9606993,4805
30.3053646,59.9614139,707
30.3029678,59.9571332,4806
30.3063907,59.9605862,708
30.3064122,59.9609717,709
30.3063886,59.9609808,710
30.2924082,59.9616918,4809
30.306773,59.9611177,711
30.3109559,59.9571677,4810
30.3067763,59.9618314,712
30.291621,59.9632907,4811
30.306212,59.9604951,713
30.3141587,59.9650839,4812
30.3060676,59.9614207,714
30.3061187,59.9618462,715
30.2964595,59.9644363,4814
30.3050657,59.9612402,716
30.2920643,59.9637374,4815
30.3053597,59.9599897,717
30.2965273,59.9645605,4816
30.3057572,59.9602192,718
30.3062994,59.96103,719
30.3021415,59.9637295,4818
30.3058476,59.9602825,720
30.306328,59.9619806,721
30.3058971,59.9612724,722
30.2976616,59.9661006,4821
30.3048276,59.9610802,723
30.2979571,59.9658665,4822
30.3059869,59.9606028,724
30.3068627,59.9619043,725
30.3066792,59.9551373,4824
30.3060025,59.9614702,726
30.3051536,59.9608363,727
30.3055907,59.9601231,728
30.304713,59.955717,4827
30.306278,59.9619453,729
30.3060368,59.9617904,730
30.3064794,59.961243,731
30.3061824,59.9618872,732
30.3066011,59.9621571,733
30.3058041,59.9602495,734
30.3064463,59.9620569,735
30.3047479,59.9610357,736
30.3045659,59.9609241,737
30.3059386,59.9603394,738
30.305667,59.961588,739
30.3057897,59.9610801,740
30.3042964,59.959977,741
30.3073969,59.9624644,742
30.307304,59.9626258,743
30.3179232,59.9638242,4842
30.3069694,59.9624833,744
30.3184942,59.9639283,4843
30.3083201,59.9618188,745
30.3182864,59.9637454,4844
30.3074706,59.9627433,746
30.3200996,59.9639873,4845
30.3076443,59.9628462,747
30.3061394,59.9604437,748
30.305538,59.9615214,4847
30.3066461,59.9615381,749
30.3074073,59.9626855,750
30.3050996,59.9620753,4849
30.3079914,59.9630185,751
30.3048932,59.9611212,4850
30.3075322,59.9627721,752
30.3086653,59.9634675,4851
30.3072369,59.9625285,753
30.3143467,59.963877,4852
30.3070277,59.9624542,754
30.3162928,59.9650837,4853
30.3081108,59.9621612,755
30.2926051,59.963313,4854
30.3078605,59.9615077,756
30.299322,59.9619114,4855
30.3079344,59.9620302,757
30.3018682,59.9609255,4856
30.3081661,59.9619424,758
30.3053902,59.9619571,4857
30.3082261,59.9632025,759
30.3050069,59.9612117,4858
30.3075924,59.9623772,760
30.3141747,59.9637045,4859
30.3071156,59.9624136,761
30.3145065,59.9637579,4860
30.3139877,59.9670334,762
30.314114,59.9638301,4861
30.3141441,59.9673907,763
30.3150109,59.9675829,764
30.3149448,59.9673636,765
30.3145035,59.9676269,766
30.3132721,59.9662647,767
30.3134145,59.966365,768
30.3135862,59.9664187,769
30.3131246,59.9661519,770
30.3085826,59.9692109,4869
30.3149583,59.9672565,771
30.3092,59.9690888,4870
30.3074709,59.9666782,772
30.3032415,59.9688945,4871
30.3075364,59.9667459,773
30.3076854,59.9667966,774
30.3080525,59.9670289,775
30.3073996,59.9666352,776
30.3014535,59.9677361,4875
30.3054901,59.9673503,777
30.3059728,59.9674468,778
30.3011708,59.9675832,4877
30.3076616,59.9677481,779
30.303384,59.9689988,4878
30.3060343,59.9674575,780
30.3060756,59.9674723,781
30.3033537,59.9690737,4880
30.3086369,59.9679385,782
30.3013157,59.9676491,4881
30.3022983,59.9682743,4882
30.3020863,59.9674849,4884
30.301078,59.9671542,4885
30.3076975,59.9693603,787
30.307913,59.9693044,788
30.3083624,59.9688999,789
30.3081527,59.9691207,790
30.3012212,59.9672355,4889
30.3094701,59.9675354,791
30.3096059,59.9674662,792
30.3094022,59.9675691,793
30.3098054,59.9672321,794
30.31026,59.9667721,795
30.3099742,59.967048,796
30.3103561,59.9666728,797
30.3009492,59.9664492,4896
30.3105015,59.9665664,798
30.3105355,59.9664766,799
30.3243623,59.9546209,4898
30.3105814,59.9664288,800
30.3004663,59.9604371,4899
30.3105623,59.9664517,801
30.3108781,59.9661858,802
30.3116931,59.9662809,4901
30.3108105,59.9661994,803
30.3116676,59.9662819,4902
30.3108334,59.9661708,804
30.3116441,59.9662839,4903
30.3107053,59.9657623,805
30.3116159,59.9662849,4904
30.3106581,59.9657478,806
30.3115509,59.9663316,4905
30.3114587,59.9657288,807
